master: 	/dev/CMSSW_7_4_0/50nsHLT/V215																																							  1 072.0	±		Hz	STEAM rates evaluated on the Spring'15 samples, corresponding to a luminoity of 5e33 cm⁻²s⁻¹ with the menu
menu:	/frozen/2015/50ns_5e33/v2.1/HLT/V5																																											/dev/CMSSW_7_4_0/50nsGRun/V116
								Old L1		L1 prescales								HLT prescales								Total prescales																		
DQM	OnlineMonitor	HLT_RsqMR240_Rsq0p09_MR200_v1	SUSY	yes	CMSHLT-164, mod CMSHLT-358 (only for 7e33)	L1_HTT125 OR L1_HTT150 OR L1_HTT175 OR L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200 OR L1_DoubleJetC84 OR L1_DoubleJetC100 OR L1_QuadJetC40 OR L1_QuadJetC60		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   36.2	±	   0.8	Hz	group: SUSY
DQM	OnlineMonitor	HLT_RsqMR270_Rsq0p09_MR200_4jet_v1	SUSY	yes	CMSHLT-164, mod CMSHLT-358	L1_HTT175 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_QuadJetC60		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   1.5	±	   0.1	Hz	group: SUSY
DQM	OnlineMonitor	HLT_RsqMR270_Rsq0p09_MR200_v1	SUSY	yes	CMSHLT-164, mod CMSHLT-358	L1_HTT175 OR L1_SingleJet200 OR L1_DoubleJetC100 OR L1_QuadJetC60		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   5.9	±	   0.1	Hz	group: SUSY
DQM	OnlineMonitor	HLT_TkMu20_v2	SMP	yes	CMSHLT-240	L1_SingleMu16		   1										  4 500	  3 600	  2 700	  1 800	   900	   450	   230		0	0	0	0	0	0	0			ms		±		Hz	   1.0	±	   0.0	Hz	group: SMP, rate: PS to 1 Hz, type: control, description: prescaled non-iso trigger for iso and fake studies
DQM	OnlineMonitor	HLT_TkMu24_eta2p1_v2	SMP	yes	CMSHLT-153	L1_SingleMu20er		   1										  3 500	  2 800	  2 100	  1 400	   700	   350	   180		0	0	0	0	0	0	0			ms		±		Hz	   0.6	±	   0.0	Hz	group: SMP, rate: PS to 1 Hz, type: control, description: prescaled non-iso trigger for iso and fake studies
DQM	OnlineMonitor	HLT_TkMu27_v2	SMP	yes	CMSHLT-153	L1_SingleMu25		   1										  2 500	  2 000	  1 500	  1 000	   500	   250	   130		0	0	0	0	0	0	0			ms		±		Hz	   0.6	±	   0.0	Hz	group: SMP, rate: PS to 1 Hz, type: control, description: prescaled non-iso trigger for iso and fake studies
DQM	OnlineMonitor	HLT_TripleMu_12_10_5_v1	Higgs	yes	CMSHLT-147	L1_TripleMu_5_5_3		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   2.2	±	   0.5	Hz	
DQM	OnlineMonitor	HLT_TrkMu15_DoubleTrkMu5NoFiltersNoVtx_v2	EXO,SUSY	yes	CMSHLT-268	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   0.9	±	   0.0	Hz	group: EXO PAG, rate: 1.3Hz @ 7e33, type: EXO trigger, description: trigger for Dark SUSY + NMSSM searches with displaced muons, , Most recent presentation in TSG: https://indico.cern.ch/event/376575/contribution/0/9/material/slides/0.pdf
DQM	OnlineMonitor	HLT_TrkMu17_DoubleTrkMu8NoFiltersNoVtx_v2	EXO,SUSY	yes	CMSHLT-268	L1_DoubleMu_10_3p5 OR L1_DoubleMu_12_5		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   0.7	±	   0.0	Hz	group: EXO PAG, rate: <1Hz @ 7e33, type: EXO trigger, description: trigger for Dark SUSY + NMSSM searches with displaced muons (backup), , Most recent presentation in TSG: https://indico.cern.ch/event/376575/contribution/0/9/material/slides/0.pdf
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_DisplacedTrack_v2	EXO (long-lived)	yes	CMSHLT-196 (only for 7e33)	L1_TripleJet_92_76_64 OR L1_HTT175		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   28.4	±	   1.4	Hz	group: EXO, menu: 7e33, rate: 4 Hz, type: Signal, description: VBF + 1 jet with few prompt tracks and 2 displaced tracks with high IP significance
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_Hadronic_v2	EXO (long-lived)	yes	CMSHLT-196 (only for 7e33)	L1_TripleJet_92_76_64 OR L1_HTT175		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   35.1	±	   1.5	Hz	group: EXO, menu: 7e33, rate: 4 Hz, type: Signal, description: VBF + 1 narrow jet with few prompt tracks and high hadronic energy fraction
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_TightID_DisplacedTrack_v2	EXO (long-lived)	yes	CMSHLT-196 (only for 7e33)	L1_TripleJet_92_76_64 OR L1_HTT175		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   20.5	±	   1.0	Hz	group: EXO, menu: 7e33, rate: 3 Hz, type: Backup, description: VBF + 1 jet with few prompt tracks and 2 displaced tracks with high IP significance. The IP significance requirement is tight
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_TightID_Hadronic_v2	EXO (long-lived)	yes	CMSHLT-196 (only for 7e33)	L1_TripleJet_92_76_64 OR L1_HTT175		   1										   10	   10	   10	   10	   10	   10	   10		0	0	0	0	0	0	0			ms		±		Hz	   17.6	±	   0.9	Hz	group: EXO, menu: 7e33, rate: 2 Hz, type: Backup, description: VBF + 1 narrow jet with few prompt tracks and high hadronic energy fraction. The hadronic fraction is higher realtive to the signal trigger
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_VTightID_DisplacedTrack_v2	EXO (long-lived)	yes	CMSHLT-318	L1_TripleJet_92_76_64 OR L1_HTT175		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	group: EXO, menu: 1.4e34, rate: 5 Hz @ 1.4e34, type: Backup, description: VBF + 1 jet with few prompt tracks and 2 displaced tracks with high IP significance
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_VTightID_Hadronic_v2	EXO (long-lived)	yes	CMSHLT-318	L1_TripleJet_92_76_64 OR L1_HTT175		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	group: EXO, menu: 1.4e33, rate: 3 Hz @ 1.4e34, type: signal, description: VBF + 1 high hadronic fraction, collimated calo jet with pt > 40 with at most 1 prompt track
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_VVTightID_DisplacedTrack_v2	EXO (long-lived)	yes	CMSHLT-318	L1_TripleJet_92_76_64 OR L1_HTT175		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	group: EXO, menu: 1.4e34, rate: 3 Hz, type: Backup, description: VBF + 1 jet with few prompt tracks and 2 displaced tracks with high IP significance. The IP significance requirement is tight
DQM	OnlineMonitor	HLT_VBF_DisplacedJet40_VVTightID_Hadronic_v2	EXO (long-lived)	yes	CMSHLT-318	L1_TripleJet_92_76_64 OR L1_HTT175		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	group: EXO, menu: 1.4e33, rate: 2 Hz @ 1.4e34, type: backup, description: VBF + 1 high hadronic fraction, collimated calo jet with pt > 40 with at most 1 prompt track
DQM	OnlineMonitor	HLT_ZeroBias_v1	TSG	yes	CMSHLT-117	L1_ZeroBias		  5 000										  30 000	  30 000	  30 000	  30 000	  30 000	  30 000	  30 000		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	
DQMCalibration	TestEnablesEcalHcalDQM	HLT_EcalCalibration_v1	ECAL	yes	CMSHLT-281	none		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz		±		Hz	
DQMCalibration	TestEnablesEcalHcalDQM	HLT_HcalCalibration_v1	HCAL	yes	CMSHLT-306	none		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz		±		Hz	
DQMEventDisplay	EventDisplay	HLT_AK8PFJet360_TrimMass30_v2	B2G	yes	CMSHLT-101, mod. CMSHLT-204, CMSHLT-274	L1_SingleJet176 OR L1_SingleJet200		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	   10.7	±	   1.3	Hz	Group: B2G
DQMEventDisplay	EventDisplay	HLT_Photon175_v2	SMP, EXO	yes	CMSHLT-194	L1_SingleEG25 OR L1_SingleEG40 OR L1_SingleJet200		   1										0	0	0	0	0	0	0		0	0	0	0	0	0	0			ms		±		Hz	   5.1	±	   0.5	Hz	group: Egamma
EcalCalibration	EcalLaser	HLT_EcalCalibration_v1	ECAL	yes	CMSHLT-281	none		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz		±		Hz	
Express	ExpressPhysics	HLT_HT2000_v1		yes	CMSHLT-312	L1_HTT125 OR L1_HTT150 OR L1_HTT175		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   3.6	±	   1.3	Hz	
Express	ExpressPhysics	HLT_HT2500_v1	PPD	yes	CMSHLT-312	L1_HTT125 OR L1_HTT150 OR L1_HTT175		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   3.6	±	   1.3	Hz	group: PPD, description: backup HT trigger for the Hotline
Express	ExpressPhysics	HLT_MET250_v1		yes	CMSHLT-312	L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   1.6	±	   0.8	Hz	
Express	ExpressPhysics	HLT_MET300_v1		yes	CMSHLT-312	L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   1.5	±	   0.8	Hz	
Express	ExpressPhysics	HLT_Mu300_v1	Hotline	yes	CMSHLT-312	L1_SingleMu16 OR L1_SingleMu25		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.5	±	   0.5	Hz	group: EXO, SMP, muon, rate: 15% higher than Mu40_eta2p1, type: signal, description: extension of Mu40_eta2p1 up to full eta range
Express	ExpressPhysics	HLT_Mu350_v1	EXO, SMP	yes	CMSHLT-312	L1_SingleMu16 OR L1_SingleMu25		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.0	±	   0.0	Hz	group: EXO, SMP, muon, rate: 15% higher than Mu40_eta2p1, type: signal, description: extension of Mu40_eta2p1 up to full eta range
Express	ExpressPhysics	HLT_PFMET300_NoiseCleaned_v1	SUSY, EXO, B2G	yes	CMSHLT-312	L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.0	±	   0.0	Hz	group : JME, rate : 47% of old HLT_PFMET180, type : signal, approval : https://indico.cern.ch/event/305875/contribution/1/3/material/slides/0.pdf, description : Like HLT_PFMET180, but with HBHE+JetID noise cleaning.
Express	ExpressPhysics	HLT_PFMET400_NoiseCleaned_v1	SUSY, EXO, B2G	yes	CMSHLT-312	L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.0	±	   0.0	Hz	group: PPD, JME, description : backup PFMET trigger for the Hotline
Express	ExpressPhysics	HLT_Photon500_v1	Egamma	yes	CMSHLT-312	L1_SingleEG40		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.5	±	   0.5	Hz	group: Egamma
Express	ExpressPhysics	HLT_Photon600_v1	PPD	yes	CMSHLT-312	L1_SingleEG40		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   0.0	±	   0.0	Hz	group: PPD, description: backup photon trigger for the Hotline
Express	ExpressPhysics	HLT_Physics_v1		yes	none	none		   1										  16 000	  16 000	  16 000	  16 000	  16 000	  16 000	  16 000		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	
Express	ExpressPhysics	HLT_Random_v1		yes	CMSHLT-244	none		   1										   200	   200	   200	   200	   200	   200	   200		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	
Express	ExpressPhysics	HLT_ZeroBias_v1	TSG	yes	CMSHLT-117	L1_ZeroBias		  5 000										  6 000	  6 000	  6 000	  6 000	  6 000	  6 000	  6 000		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	
LookArea	LookAreaPD	HLT_Activity_Ecal_SC7_v1	ECAL	yes	CMSHLT-252, CMSHLT-378	L1_ZeroBias		  5 000										   650	   650	   650	   650	   650	   650	   650		0	0	0	0	0	0	0			ms		±		Hz	0	±	0	Hz	The request is to increase the rate of this path to 10 Hz for the 50ns ramp up period
LookArea	LookAreaPD	HLT_AK8DiPFJet280_200_TrimMass30_BTagCSV0p45_v2	B2G	yes	CMSHLT-148, mod. CMSHLT-204, CMSHLT-274, CMSHLT-405	L1_SingleJet176 OR L1_SingleJet200		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz		±		Hz	group: B2G PAG, rate: 29 Hz at L=1.4E34 (PU40bx25), type: signal, description: developed for boosted dijet signals, specifically single production VLQ (e.x. T'->bW)
LookArea	LookAreaPD	HLT_AK8PFHT700_TrimR0p1PT0p03Mass50_v2	B2G	yes	CMSHLT-121, mod. CMSHLT-179, CMSHLT-204	L1_HTT150 OR L1_HTT175		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   17.0	±	   0.5	Hz	Group: B2G, Rate: 42Hz total for PU40bx25 (11 Hz exclusive), Type: Signal, Approval presentation: September 18 https://indico.cern.ch/event/338608/contribution/3/material/slides/0.pdf, Anchor Table: /dev/CMSSW_7_2_1/HLT/V116, Description: Minimum requirement for AK8 jets for HT calculation: pt > 150 GeV and | eta | < 2.5. Then, AK8PFHT at 850 GeV with an additional selection in the leading jet trimmed mass of 50 GeV. Trimming parameters are shown in the name: rFilt = 0.1 and ptFrac = 0.03.
LookArea	LookAreaPD	HLT_AK8PFJet360_TrimMass30_v2	B2G	yes	CMSHLT-101, mod. CMSHLT-204, CMSHLT-274	L1_SingleJet176 OR L1_SingleJet200		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   10.7	±	   1.3	Hz	Group: B2G
LookArea	LookAreaPD	HLT_BTagMu_DiJet110_Mu5_v2	BTV	yes	CMSHLT-144	L1_Mu3_JetC52_WdEtaPhi2		   5										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   16.9	±	   0.5	Hz	
LookArea	LookAreaPD	HLT_BTagMu_DiJet20_Mu5_v2	BTV	yes	CMSHLT-144, CMSHLT-363	L1_Mu3_JetC16_WdEtaPhi2		   50										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   64.0	±	   1.0	Hz	
LookArea	LookAreaPD	HLT_BTagMu_DiJet40_Mu5_v2	BTV	yes	CMSHLT-144	L1_Mu3_JetC16_WdEtaPhi2		   50										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   28.3	±	   0.5	Hz	
LookArea	LookAreaPD	HLT_BTagMu_DiJet70_Mu5_v2	BTV	yes	CMSHLT-144, CMSHLT-363	L1_Mu3_JetC52_WdEtaPhi2		   5										   2	   2	   2	   2	   2	   2	   2		0	0	0	0	0	0	0			ms		±		Hz	   31.9	±	   0.3	Hz	
LookArea	LookAreaPD	HLT_BTagMu_Jet300_Mu5_v2	BTV	yes	CMSHLT-144	L1_SingleJet200		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   2.5	±	   0.0	Hz	
LookArea	LookAreaPD	HLT_CaloJet500_NoJetID_v2	EXO	yes	CMSHLT-141	L1_SingleJet128 OR L1_SingleJet176 OR L1_SingleJet200		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   8.6	±	   1.5	Hz	Rate: Estimated to be around 11 Hz at 1.4E34, for jet pt threshold of 500 GeV, Goal: Safety trigger for Jets, Description: Single CaloJet with pt > 500 GeV, no jet ID
LookArea	LookAreaPD	HLT_CaloMET200_NoiseCleaned_v2	EXO	yes	CMSHLT-277	L1_ETM50 OR L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   1.7	±	   0.8	Hz	group: Exotica (monojet), type: backup, menu: 5e33, 7e33, 1.4e34, description: Backup path in case of tracking/pflow failures..
LookArea	LookAreaPD	HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_BTagCSV0p72_v1	Higgs Hbb	yes	CMSHLT-128, mod CMSHLT-333, CMSHLT-405	L1_ETM70 OR L1_ETM60_NotJet52WdPhi2 OR L1_DoubleJetC56_ETM60		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz		±		Hz	group: HIG (Hbb)
LookArea	LookAreaPD	HLT_CaloMHTNoPU90_PFMET90_PFMHT90_IDTight_v1	Higgs Hbb	yes	CMSHLT-128, mod CMSHLT-333	L1_ETM70 OR L1_ETM60_NotJet52WdPhi2 OR L1_DoubleJetC56_ETM60		   1										   25	   25	   25	   25	   25	   25	   25		0	0	0	0	0	0	0			ms		±		Hz	   0.4	±	   0.1	Hz	group: HIG (Hbb)
LookArea	LookAreaPD	HLT_DiCentralPFJet55_PFMET110_NoiseCleaned_v1	SUSY	yes	CMSHLT-146, mod CMSHLT-356	L1_ETM60 OR L1_ETM70		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   5.1	±	   1.0	Hz	group: SUSY, type: signal, description: trigger to extend accessible phase space for hadronic analyses. Calo filters are applied on jets and MET.
LookArea	LookAreaPD	HLT_DiMu9_Ele9_CaloIdL_TrackIdL_v2	Higgs	yes	CMSHLT-147, mod CMSHLT-331	L1_DoubleMu7_EG7		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   1.7	±	   0.1	Hz	group : HIG, type : signal, description : non-isolated dimuon+electron path, designed for H->ZZ*->2e2mu
LookArea	LookAreaPD	HLT_Dimuon0_Jpsi_Muon_v1	BPH	yes	CMHSLT-155	L1_TripleMu0		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   12.1	±	   2.2	Hz	
LookArea	LookAreaPD	HLT_Dimuon0_Phi_Barrel_v1	BPH	yes	CMSHLT-211 (only for 7e33)	L1_DoubleMu0_Eta1p6_WdEta18		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   13.6	±	   2.0	Hz	group: BPH, - exp rate at 7E33: 12.5 Hz, - type: signal, - description: Quarkonia
LookArea	LookAreaPD	HLT_Dimuon0_Upsilon_Muon_v1	BPH	yes	CMHSLT-155	L1_TripleMu0		   1										   1	   1	   1	   1	   1	   1	   1		0	0	0	0	0	0	0			ms		±		Hz	   5.1	±	   1.2	Hz	
LookArea	LookAreaPD	HLT_Dimuon0er16_Jpsi_NoOS_NoVertexing_v1	BPH	yes	CMSHLT-145	L1_DoubleMu0_Eta1p6_WdEta18		   1										   50	   50	   50	   50	   50	   50	   50		0	0	0	0	0	0	0			ms		±		Hz	   1.7	±	   0.8	Hz	group: BPH, muon, - rate: 8.8 Hz, - type: signal, - approval: http://indico.cern.ch/getFile.py/access?subContId=2&contribId=1&resId=0&materialId=slides&confId=179432, - description: Jpsi displaced path for all B-Physics analyses. Control path for Bs->mumu
LookArea	LookAreaPD	HLT_Dimuon0er16_Jpsi_NoVertexing_v1	BPH	yes	CMSHLT-145	L1_DoubleMu0_Eta1p6_WdEta18_OS		   1										   50	   50	   50	   50	   50	   50	   50		0	0	0	0	0	0	0			ms		±		Hz	   1.4	±	   0.7	Hz	
LookArea	LookAreaPD	HLT_Dimuon10_Jpsi_Barrel_v1	BPH	yes	CMSHLT-211 (only for 7e33)	L1_DoubleMu0_Eta1p6_WdEta18		   1										   5	   5	   5	   5	   5	   5	   5		0	0	0	0	0	0	0			ms		±		Hz	   9.0	±	   1.8	Hz	
